Dpto;Municipio;desagregacionCultivo;Cultivo;cicloDelCultivo;grupoCultivo;Subgrupo;Anio;Periodo;areaSembradaHa;areaCosechadaHa;produccionTon;rendimientoTonHa;nombreCientificoCultivo;estadoFisicoCultivo
Boyacá;Floresta;Arándano;Arándano;Permanente;Frutales;Demás frutales;2019;C;0.3;0.3;0.2;0.67;Vaccinium corymbosum;En fresco
Boyacá;Floresta;Arándano;Arándano;Permanente;Frutales;Demás frutales;2020;C;0.3;0.3;0.3;1.0;Vaccinium corymbosum;En fresco
Boyacá;Floresta;Arándano;Arándano;Permanente;Frutales;Demás frutales;2021;C;0.3;0.3;0.3;1.0;Vaccinium corymbosum;En fresco
Boyacá;Floresta;Arándano;Arándano;Permanente;Frutales;Demás frutales;2022;C;0.4;0.3;1.2;4.0;Vaccinium corymbosum;En fresco
Boyacá;Floresta;Arándano;Arándano;Permanente;Frutales;Demás frutales;2023;C;0.4;0.4;1.6;4.0;Vaccinium corymbosum;En fresco
Boyacá;Floresta;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2019;A;8.0;8.0;9.6;1.2;Pisum sativum;Grano
Boyacá;Floresta;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2020;A;4.0;4.0;1.49532710280374;0.37;Pisum sativum;Grano
Boyacá;Floresta;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;4.0;4.0;3.2;0.8;Pisum sativum;Grano
Boyacá;Floresta;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2022;A;4.0;4.0;3.36448598130841;0.84;Pisum sativum;Grano
Boyacá;Floresta;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2023;A;4.0;3.5;2.94392523364486;0.84;Pisum sativum;Grano
Boyacá;Floresta;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2019;A;70.0;70.0;175.0;2.5;Phaseolus vulgaris;Grano seco
Boyacá;Floresta;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2020;A;35.0;35.0;17.5;0.5;Phaseolus vulgaris;Grano seco
Boyacá;Floresta;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;35.0;35.0;17.5;0.5;Phaseolus vulgaris;Grano seco
Boyacá;Floresta;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2022;A;35.0;35.0;29.3706293706294;0.84;Phaseolus vulgaris;Grano seco
Boyacá;Floresta;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2023;A;38.0;34.0;28.5314685314685;0.84;Phaseolus vulgaris;Grano seco
Boyacá;Floresta;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;70.0;70.0;56.0;0.8;Zea mays;Grano seco
Boyacá;Floresta;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;A;76.0;0.0;0.0;0.0;Zea mays;Grano seco
Boyacá;Floresta;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;B;0.0;76.0;68.0135593220339;0.89;Zea mays;Grano seco
Boyacá;Floresta;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;A;75.0;0.0;0.0;0.0;Zea mays;Grano seco
Boyacá;Floresta;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;B;0.0;68.0;57.0508474576271;0.84;Zea mays;Grano seco
Boyacá;Floresta;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;89.0;89.0;71.2;0.8;Zea mays;En fresco
Boyacá;Floresta;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;70.0;70.0;56.0;0.8;Zea mays;En fresco
Boyacá;Floresta;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;50.0;50.0;500.0;10.0;Solanum tuberosum;En fresco
Boyacá;Floresta;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;40.0;35.0;350.0;10.0;Solanum tuberosum;En fresco
Boyacá;Floresta;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;40.0;40.0;400.0;10.0;Solanum tuberosum;En fresco
Boyacá;Floresta;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;A;45.0;0.0;0.0;0.0;Solanum tuberosum;En fresco
Boyacá;Floresta;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;B;0.0;45.0;675.0;15.0;Solanum tuberosum;En fresco
Boyacá;Floresta;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;A;50.0;0.0;0.0;0.0;Solanum tuberosum;En fresco
Boyacá;Floresta;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;B;0.0;45.0;675.0;15.0;Solanum tuberosum;En fresco
Boyacá;Floresta;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;A;30.0;30.0;39.0;1.3;Triticum aestivum;En fresco
Boyacá;Floresta;Trigo;Trigo;Transitorio;Cereales;Cereales;2020;A;20.0;18.0;5.4;0.3;Triticum aestivum;En fresco
Boyacá;Floresta;Trigo;Trigo;Transitorio;Cereales;Cereales;2021;A;20.0;18.0;9.0;0.5;Triticum aestivum;En fresco
Boyacá;Floresta;Trigo;Trigo;Transitorio;Cereales;Cereales;2022;A;21.0;0.0;0.0;0.0;Triticum aestivum;En fresco
Boyacá;Floresta;Trigo;Trigo;Transitorio;Cereales;Cereales;2022;B;0.0;21.0;10.5;0.5;Triticum aestivum;En fresco
Boyacá;Floresta;Trigo;Trigo;Transitorio;Cereales;Cereales;2023;A;15.0;0.0;0.0;0.0;Triticum aestivum;En fresco
Boyacá;Floresta;Trigo;Trigo;Transitorio;Cereales;Cereales;2023;B;0.0;13.0;10.4;0.8;Triticum aestivum;En fresco
Boyacá;Floresta;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2019;C;4.5;4.0;12.0;3.0;Physalis peruviana;En fresco
Boyacá;Floresta;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2020;C;7.0;2.0;6.0;3.0;Physalis peruviana;En fresco
Boyacá;Floresta;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2021;C;7.0;7.0;28.0;4.0;Physalis peruviana;En fresco
Boyacá;Floresta;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2022;C;9.0;7.0;21.0;3.0;Physalis peruviana;En fresco
Boyacá;Floresta;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2023;C;9.0;9.0;27.0;3.0;Physalis peruviana;En fresco
Boyacá;Floresta;Uva;Uva;Permanente;Frutales;Demás frutales;2019;C;3.0;3.0;8.1;2.7;Vitis vinífera;En fresco
Boyacá;Floresta;Uva;Uva;Permanente;Frutales;Demás frutales;2020;C;3.0;2.25;6.075;2.7;Vitis vinífera;En fresco
Boyacá;Floresta;Uva;Uva;Permanente;Frutales;Demás frutales;2021;C;3.0;3.0;9.0;3.0;Vitis vinífera;En fresco
Boyacá;Floresta;Uva;Uva;Permanente;Frutales;Demás frutales;2022;C;3.6;3.0;24.0;8.0;Vitis vinífera;En fresco
Boyacá;Floresta;Uva;Uva;Permanente;Frutales;Demás frutales;2023;C;3.6;3.6;28.8;8.0;Vitis vinífera;En fresco
Boyacá;Gachantivá;Arracacha;Arracacha;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;7.0;7.0;105.0;15.0;Arracacia xanthorrhiza;En fresco
Boyacá;Gachantivá;Arracacha;Arracacha;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;7.0;7.0;56.0;8.0;Arracacia xanthorrhiza;En fresco
Boyacá;Gachantivá;Arracacha;Arracacha;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;7.0;7.0;56.0;8.0;Arracacia xanthorrhiza;En fresco
Boyacá;Gachantivá;Arracacha;Arracacha;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;A;8.0;6.0;48.0;8.0;Arracacia xanthorrhiza;En fresco
Boyacá;Gachantivá;Arracacha;Arracacha;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;A;5.0;7.0;56.0;8.0;Arracacia xanthorrhiza;En fresco
Boyacá;Gachantivá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2019;A;17.0;17.0;10.2;0.6;Pisum sativum;Grano
Boyacá;Gachantivá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2019;B;25.0;25.0;25.0;1.0;Pisum sativum;Grano
Boyacá;Gachantivá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2020;A;19.0;19.0;26.6355140186916;1.4;Pisum sativum;Grano
Boyacá;Gachantivá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2020;B;25.0;25.0;35.0467289719626;1.4;Pisum sativum;Grano
Boyacá;Gachantivá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;19.0;19.0;26.6;1.4;Pisum sativum;Grano
Boyacá;Gachantivá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;35.0;35.0;49.0;1.4;Pisum sativum;Grano
Boyacá;Gachantivá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2022;A;18.5;17.0;14.2990654205607;0.84;Pisum sativum;Grano
Boyacá;Gachantivá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2022;B;32.0;29.0;24.392523364486;0.84;Pisum sativum;Grano
Boyacá;Gachantivá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2023;A;5.0;4.0;3.36448598130841;0.84;Pisum sativum;Grano
Boyacá;Gachantivá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2023;B;10.0;8.0;7.47663551401869;0.93;Pisum sativum;Grano
Boyacá;Gachantivá;Caña miel;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2019;C;140.0;120.0;4800.0;40.0;Saccharum officinarum;Caña o verde
Boyacá;Gachantivá;Caña miel;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2020;C;142.0;142.0;994.0;7.0;Saccharum officinarum;Caña o verde
Boyacá;Gachantivá;Caña miel;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2021;C;172.0;142.0;5680.0;40.0;Saccharum officinarum;Caña o verde
Boyacá;Gachantivá;Caña miel;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2022;C;174.0;166.5;9990.0;60.0;Saccharum officinarum;Caña o verde
Boyacá;Gachantivá;Caña miel;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2023;C;175.0;172.0;10320.0;60.0;Saccharum officinarum;Caña o verde
Boyacá;Gachantivá;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;37.0;37.0;22.2;0.6;Zea mays;Grano seco
Boyacá;Gachantivá;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;15.0;15.0;7.5;0.5;Zea mays;Grano seco
Boyacá;Gachantivá;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;A;39.0;0.0;0.0;0.0;Zea mays;Grano seco
Boyacá;Gachantivá;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;B;0.0;37.0;17.5906779661017;0.48;Zea mays;Grano seco
Boyacá;Gachantivá;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;A;10.0;0.0;0.0;0.0;Zea mays;Grano seco
Boyacá;Gachantivá;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;B;0.0;9.0;4.27881355932203;0.48;Zea mays;Grano seco
Boyacá;Gachantivá;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;25.0;25.0;30.0;1.2;Zea mays;En fresco
Boyacá;Gachantivá;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;7.0;7.0;8.4;1.2;Zea mays;En fresco
Boyacá;Gachantivá;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;27.0;27.0;54.0;2.0;Zea mays;En fresco
Boyacá;Gachantivá;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2020;B;7.0;7.0;14.0;2.0;Zea mays;En fresco
Boyacá;Gachantivá;Mora;Mora;Permanente;Frutales;Demás frutales;2019;C;132.0;122.0;976.0;8.0;Rubus glaucus Benth.;En fresco
Boyacá;Gachantivá;Mora;Mora;Permanente;Frutales;Demás frutales;2020;C;134.0;134.0;1340.0;10.0;Rubus glaucus Benth.;En fresco
Boyacá;Gachantivá;Mora;Mora;Permanente;Frutales;Demás frutales;2021;C;134.0;134.0;1340.0;10.0;Rubus glaucus Benth.;En fresco
Boyacá;Gachantivá;Mora;Mora;Permanente;Frutales;Demás frutales;2022;C;133.0;128.5;1606.25;12.5;Rubus glaucus Benth.;En fresco
Boyacá;Gachantivá;Mora;Mora;Permanente;Frutales;Demás frutales;2023;C;139.0;131.0;1834.0;14.0;Rubus glaucus Benth.;En fresco
Boyacá;Gachantivá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;65.0;65.0;1300.0;20.0;Solanum tuberosum;En fresco
Boyacá;Gachantivá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;B;50.0;50.0;1200.0;24.0;Solanum tuberosum;En fresco
Boyacá;Gachantivá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;67.0;67.0;1005.0;15.0;Solanum tuberosum;En fresco
Boyacá;Gachantivá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;B;50.0;50.0;750.0;15.0;Solanum tuberosum;En fresco
Boyacá;Gachantivá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;100.0;100.0;1800.0;18.0;Solanum tuberosum;En fresco
Boyacá;Gachantivá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;B;100.0;90.0;1350.0;15.0;Solanum tuberosum;En fresco
Boyacá;Gachantivá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;A;105.0;90.0;1620.0;18.0;Solanum tuberosum;En fresco
Boyacá;Gachantivá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;B;94.0;98.0;1372.0;14.0;Solanum tuberosum;En fresco
Boyacá;Gachantivá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;A;150.0;91.0;1820.0;20.0;Solanum tuberosum;En fresco
Boyacá;Gachantivá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;B;120.0;148.0;2960.0;20.0;Solanum tuberosum;En fresco
Boyacá;Gachantivá;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;17.0;12.0;180.0;15.0;Solanum betaceum;En fresco
Boyacá;Gachantivá;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2020;C;19.0;17.0;255.0;15.0;Solanum betaceum;En fresco
Boyacá;Gachantivá;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2021;C;19.0;17.0;255.0;15.0;Solanum betaceum;En fresco
Boyacá;Gachantivá;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2022;C;12.0;10.0;150.0;15.0;Solanum betaceum;En fresco
Boyacá;Gachantivá;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2023;C;36.0;11.0;165.0;15.0;Solanum betaceum;En fresco
Boyacá;Gachantivá;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;35.0;35.0;350.0;10.0;Manihot esculenta;En fresco
Boyacá;Gachantivá;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;35.0;35.0;350.0;10.0;Manihot esculenta;En fresco
Boyacá;Gachantivá;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;45.0;45.0;540.0;12.0;Manihot esculenta;En fresco
Boyacá;Gachantivá;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;A;45.0;39.0;448.5;11.5;Manihot esculenta;En fresco
Boyacá;Gachantivá;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;A;45.0;44.0;506.0;11.5;Manihot esculenta;En fresco
Boyacá;Gámeza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2019;A;6.0;6.0;10.8;1.8;Pisum sativum;Grano
Boyacá;Gámeza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2019;B;12.0;12.0;19.2;1.6;Pisum sativum;Grano
Boyacá;Gámeza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2020;A;7.0;7.0;19.6261682242991;2.8;Pisum sativum;Grano
Boyacá;Gámeza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2020;B;20.0;17.0;39.7196261682243;2.34;Pisum sativum;Grano
Boyacá;Gámeza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;6.0;6.0;8.4;1.4;Pisum sativum;Grano
Boyacá;Gámeza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;18.0;18.0;23.4;1.3;Pisum sativum;Grano
Boyacá;Gámeza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2022;A;8.0;18.0;25.2336448598131;1.4;Pisum sativum;Grano
Boyacá;Gámeza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2022;B;18.0;8.0;11.214953271028;1.4;Pisum sativum;Grano
Boyacá;Gámeza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2023;A;6.0;18.0;29.4392523364486;1.64;Pisum sativum;Grano
Boyacá;Gámeza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2023;B;16.0;6.0;9.81308411214953;1.64;Pisum sativum;Grano
Boyacá;Gámeza;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;30.0;30.0;180.0;6.0;Allium cepa;En fresco
Boyacá;Gámeza;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;17.0;17.0;102.0;6.0;Allium cepa;En fresco
Boyacá;Gámeza;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2020;A;32.0;32.0;192.0;6.0;Allium cepa;En fresco
Boyacá;Gámeza;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2020;B;20.0;20.0;120.0;6.0;Allium cepa;En fresco
Boyacá;Gámeza;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;32.0;32.0;288.0;9.0;Allium cepa;En fresco
Boyacá;Gámeza;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;20.0;20.0;180.0;9.0;Allium cepa;En fresco
Boyacá;Gámeza;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2022;A;35.0;20.0;300.0;15.0;Allium cepa;En fresco
Boyacá;Gámeza;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2022;B;25.0;35.0;630.0;18.0;Allium cepa;En fresco
Boyacá;Gámeza;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2023;A;35.0;25.0;500.0;20.0;Allium cepa;En fresco
Boyacá;Gámeza;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2023;B;25.0;25.0;500.0;20.0;Allium cepa;En fresco
Boyacá;Gámeza;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2019;A;18.0;18.0;23.76;1.32;Phaseolus vulgaris;Grano seco
Boyacá;Gámeza;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2020;A;18.0;18.0;54.0;3.0;Phaseolus vulgaris;Grano seco
Boyacá;Gámeza;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;18.0;18.0;23.4;1.3;Phaseolus vulgaris;Grano seco
Boyacá;Gámeza;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2022;A;20.0;0.0;0.0;0.0;Phaseolus vulgaris;Grano seco
Boyacá;Gámeza;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2022;B;0.0;19.0;24.7;1.3;Phaseolus vulgaris;Grano seco
Boyacá;Gámeza;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2023;A;18.0;0.0;0.0;0.0;Phaseolus vulgaris;Grano seco
Boyacá;Gámeza;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2023;B;0.0;18.0;19.8;1.1;Phaseolus vulgaris;Grano seco
Boyacá;Gámeza;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2019;A;10.0;10.0;25.0;2.5;Vicia faba;Grano seco
Boyacá;Gámeza;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2020;A;10.0;10.0;25.0;2.5;Vicia faba;Grano seco
Boyacá;Gámeza;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;10.0;10.0;25.0;2.5;Vicia faba;Grano seco
Boyacá;Gámeza;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2022;A;10.0;0.0;0.0;0.0;Vicia faba;Grano seco
Boyacá;Gámeza;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2022;B;0.0;9.0;18.0;2.0;Vicia faba;Grano seco
Boyacá;Gámeza;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2023;A;10.0;0.0;0.0;0.0;Vicia faba;Grano seco
Boyacá;Gámeza;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2023;B;0.0;10.0;20.0;2.0;Vicia faba;Grano seco
Boyacá;Gámeza;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;20.0;20.0;24.0;1.2;Zea mays;Grano seco
Boyacá;Gámeza;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;A;20.0;0.0;0.0;0.0;Zea mays;Grano seco
Boyacá;Gámeza;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;B;0.0;19.0;21.2542372881356;1.12;Zea mays;Grano seco
Boyacá;Gámeza;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;A;18.0;0.0;0.0;0.0;Zea mays;Grano seco
Boyacá;Gámeza;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;B;0.0;18.0;20.135593220339;1.12;Zea mays;Grano seco
Boyacá;Gámeza;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;20.0;20.0;24.0;1.2;Zea mays;En fresco
Boyacá;Gámeza;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;20.0;20.0;24.0;1.2;Zea mays;En fresco
Boyacá;Gámeza;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;405.0;400.0;4800.0;12.0;Solanum tuberosum;En fresco
Boyacá;Gámeza;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;B;140.0;138.0;1656.0;12.0;Solanum tuberosum;En fresco
Boyacá;Gámeza;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;410.0;405.0;4860.0;12.0;Solanum tuberosum;En fresco
Boyacá;Gámeza;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;B;150.0;145.0;1740.0;12.0;Solanum tuberosum;En fresco
Boyacá;Gámeza;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;420.0;420.0;5040.0;12.0;Solanum tuberosum;En fresco
Boyacá;Gámeza;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;B;155.0;155.0;1860.0;12.0;Solanum tuberosum;En fresco
Boyacá;Gámeza;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;A;420.0;410.0;6150.0;15.0;Solanum tuberosum;En fresco
Boyacá;Gámeza;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;B;170.0;160.0;2400.0;15.0;Solanum tuberosum;En fresco
Boyacá;Gámeza;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;A;420.0;0.0;0.0;0.0;Solanum tuberosum;En fresco
Boyacá;Gámeza;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;B;170.0;410.0;6150.0;15.0;Solanum tuberosum;En fresco
Boyacá;Gámeza;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2020;C;8.0;8.0;20.8;2.6;Physalis peruviana;En fresco
Boyacá;Gámeza;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2021;C;12.0;8.0;20.8;2.6;Physalis peruviana;En fresco
Boyacá;Gámeza;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2022;C;17.0;12.0;180.0;15.0;Physalis peruviana;En fresco
Boyacá;Gámeza;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2023;C;7.0;7.0;70.0;10.0;Physalis peruviana;En fresco
Boyacá;Garagoa;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2019;C;9.0;0.0;0.0;0.0;Persea americana;En fresco
Boyacá;Garagoa;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2020;C;6.0;6.0;12.0;2.0;Persea americana;En fresco
Boyacá;Garagoa;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2021;C;6.0;6.0;12.0;2.0;Persea americana;En fresco
Boyacá;Garagoa;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2022;C;6.0;6.0;12.0;2.0;Persea americana;En fresco
Boyacá;Garagoa;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2023;C;6.0;6.0;12.0;2.0;Persea americana;En fresco
Boyacá;Garagoa;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de fruto;2019;A;7.0;5.0;25.0;5.0;Cucurbita maxima;En fresco
Boyacá;Garagoa;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de fruto;2019;B;4.0;3.0;15.0;5.0;Cucurbita maxima;En fresco
Boyacá;Garagoa;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de fruto;2020;A;5.0;3.5;17.5;5.0;Cucurbita maxima;En fresco
Boyacá;Garagoa;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de fruto;2020;B;4.0;3.0;15.0;5.0;Cucurbita maxima;En fresco
Boyacá;Garagoa;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de fruto;2021;A;5.0;3.5;17.5;5.0;Cucurbita maxima;En fresco
Boyacá;Garagoa;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de fruto;2021;B;4.0;3.0;15.0;5.0;Cucurbita maxima;En fresco
Boyacá;Garagoa;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de fruto;2022;A;5.0;3.0;15.0;5.0;Cucurbita maxima;En fresco
