codDaneDpto;Dpto;codDaneMunicipio;Municipio;desagregacionCultivo;Cultivo;cicloDelCultivo;grupoCultivo;Subgrupo;Anio;Periodo;areaSembradaHa;areaCosechadaHa;produccionTon;rendimientoTonHa;nombreCientificoCultivo;codCultivo;estadoFisicoCultivo
15;Boyacá;15757;Socha;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2020;B;4.0;4.0;80.0;20.0;Lycopersicon esculentum;1052901;En fresco
15;Boyacá;15757;Socha;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2021;A;3.0;0.5;3.0;6.0;Lycopersicon esculentum;1052901;En fresco
15;Boyacá;15757;Socha;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2021;B;2.0;2.0;24.0;12.0;Lycopersicon esculentum;1052901;En fresco
15;Boyacá;15757;Socha;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2022;A;1.0;0.5;13.0;26.0;Lycopersicon esculentum;1052901;En fresco
15;Boyacá;15757;Socha;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2022;B;2.0;2.5;65.0;26.0;Lycopersicon esculentum;1052901;En fresco
15;Boyacá;15757;Socha;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2023;A;2.0;2.0;80.0;40.0;Lycopersicon esculentum;1052901;En fresco
15;Boyacá;15757;Socha;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2023;B;2.0;2.0;90.0;45.0;Lycopersicon esculentum;1052901;En fresco
15;Boyacá;15757;Socha;Trigo;Trigo;Transitorio;Cereales;Cereales;2021;A;3.0;3.0;6.0;2.0;Triticum aestivum;1010800;En fresco
15;Boyacá;15757;Socha;Trigo;Trigo;Transitorio;Cereales;Cereales;2022;A;1.5;0.0;0.0;0.0;Triticum aestivum;1010800;En fresco
15;Boyacá;15757;Socha;Trigo;Trigo;Transitorio;Cereales;Cereales;2022;B;0.0;1.5;3.0;2.0;Triticum aestivum;1010800;En fresco
15;Boyacá;15757;Socha;Trigo;Trigo;Transitorio;Cereales;Cereales;2023;A;2.0;0.0;0.0;0.0;Triticum aestivum;1010800;En fresco
15;Boyacá;15757;Socha;Trigo;Trigo;Transitorio;Cereales;Cereales;2023;B;0.0;2.0;4.0;2.0;Triticum aestivum;1010800;En fresco
15;Boyacá;15759;Sogamoso;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2019;A;50.0;45.0;54.0;1.2;Pisum sativum;1060100;Grano
15;Boyacá;15759;Sogamoso;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2019;B;35.0;35.0;52.5;1.5;Pisum sativum;1060100;Grano
15;Boyacá;15759;Sogamoso;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2020;A;60.0;55.0;38.5514018691589;0.7;Pisum sativum;1060100;Grano
15;Boyacá;15759;Sogamoso;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2020;B;40.0;30.0;18.2242990654206;0.61;Pisum sativum;1060100;Grano
15;Boyacá;15759;Sogamoso;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;50.0;45.0;45.0;1.0;Pisum sativum;1060100;Grano
15;Boyacá;15759;Sogamoso;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;35.0;30.0;24.0;0.8;Pisum sativum;1060100;Grano
15;Boyacá;15759;Sogamoso;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2022;A;20.0;20.0;37.3831775700935;1.87;Pisum sativum;1060100;Grano
15;Boyacá;15759;Sogamoso;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2022;B;10.0;10.0;11.6822429906542;1.17;Pisum sativum;1060100;Grano
15;Boyacá;15759;Sogamoso;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2023;A;20.0;19.0;31.0747663551402;1.64;Pisum sativum;1060100;Grano
15;Boyacá;15759;Sogamoso;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2023;B;10.0;10.0;16.3551401869159;1.64;Pisum sativum;1060100;Grano
15;Boyacá;15759;Sogamoso;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;28.0;25.0;625.0;25.0;Allium cepa;1051100;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;20.0;18.0;450.0;25.0;Allium cepa;1051100;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2020;A;25.0;23.0;552.0;24.0;Allium cepa;1051100;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2020;B;15.0;13.0;312.0;24.0;Allium cepa;1051100;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;20.0;20.0;400.0;20.0;Allium cepa;1051100;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;14.0;12.0;288.0;24.0;Allium cepa;1051100;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2022;A;20.0;20.0;500.0;25.0;Allium cepa;1051100;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2022;B;14.0;8.0;160.0;20.0;Allium cepa;1051100;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2023;A;30.0;30.0;900.0;30.0;Allium cepa;1051100;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2023;B;15.0;15.0;450.0;30.0;Allium cepa;1051100;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de rama;Cebolla de rama;Transitorio;Hortalizas;Hortalizas de tallo;2019;A;30.0;25.0;675.0;27.0;Allium fistulosum;1051200;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de rama;Cebolla de rama;Transitorio;Hortalizas;Hortalizas de tallo;2019;B;20.0;20.0;500.0;25.0;Allium fistulosum;1051200;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de rama;Cebolla de rama;Transitorio;Hortalizas;Hortalizas de tallo;2020;A;20.0;18.0;468.0;26.0;Allium fistulosum;1051200;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de rama;Cebolla de rama;Transitorio;Hortalizas;Hortalizas de tallo;2020;B;15.0;12.0;288.0;24.0;Allium fistulosum;1051200;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de rama;Cebolla de rama;Transitorio;Hortalizas;Hortalizas de tallo;2021;A;20.0;18.0;468.0;26.0;Allium fistulosum;1051200;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de rama;Cebolla de rama;Transitorio;Hortalizas;Hortalizas de tallo;2021;B;15.0;12.0;288.0;24.0;Allium fistulosum;1051200;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de rama;Cebolla de rama;Transitorio;Hortalizas;Hortalizas de tallo;2022;A;20.0;20.0;500.0;25.0;Allium fistulosum;1051200;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de rama;Cebolla de rama;Transitorio;Hortalizas;Hortalizas de tallo;2022;B;15.0;15.0;330.0;22.0;Allium fistulosum;1051200;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de rama;Cebolla de rama;Transitorio;Hortalizas;Hortalizas de tallo;2023;A;20.0;20.0;500.0;25.0;Allium fistulosum;1051200;En fresco
15;Boyacá;15759;Sogamoso;Cebolla de rama;Cebolla de rama;Transitorio;Hortalizas;Hortalizas de tallo;2023;B;15.0;15.0;375.0;25.0;Allium fistulosum;1051200;En fresco
15;Boyacá;15759;Sogamoso;Ciruela;Ciruela;Permanente;Frutales;Caducifolios;2020;C;0.5;0.5;4.0;8.0;Prunus domestica;2041800;En fresco
15;Boyacá;15759;Sogamoso;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2019;C;1.0;1.0;5.0;5.0;Passiflora mollissima;2042200;En fresco
15;Boyacá;15759;Sogamoso;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2020;C;0.5;0.5;2.5;5.0;Passiflora mollissima;2042200;En fresco
15;Boyacá;15759;Sogamoso;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2021;C;0.3;0.3;1.5;5.0;Passiflora mollissima;2042200;En fresco
15;Boyacá;15759;Sogamoso;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2022;C;0.3;0.3;3.0;10.0;Passiflora mollissima;2042200;En fresco
15;Boyacá;15759;Sogamoso;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2023;C;0.4;0.2;1.6;8.0;Passiflora mollissima;2042200;En fresco
15;Boyacá;15759;Sogamoso;Durazno o albaricoque;Durazno o albaricoque;Permanente;Frutales;Caducifolios;2019;C;2.0;2.0;8.0;4.0;Prunus persica L.;2042400;En fresco
15;Boyacá;15759;Sogamoso;Durazno o albaricoque;Durazno o albaricoque;Permanente;Frutales;Caducifolios;2020;C;1.0;1.0;4.0;4.0;Prunus persica L.;2042400;En fresco
15;Boyacá;15759;Sogamoso;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2019;C;4.0;4.0;16.0;4.0;Feijoa sellowiana;2042500;En fresco
15;Boyacá;15759;Sogamoso;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2020;C;3.0;3.0;12.0;4.0;Feijoa sellowiana;2042500;En fresco
15;Boyacá;15759;Sogamoso;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2021;C;2.0;2.0;8.0;4.0;Feijoa sellowiana;2042500;En fresco
15;Boyacá;15759;Sogamoso;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2022;C;2.0;2.0;30.0;15.0;Feijoa sellowiana;2042500;En fresco
15;Boyacá;15759;Sogamoso;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2023;C;2.0;2.0;30.0;15.0;Feijoa sellowiana;2042500;En fresco
15;Boyacá;15759;Sogamoso;Fresa;Fresa;Permanente;Frutales;Demás frutales;2019;C;6.0;6.0;30.0;5.0;Fragaria vesca;2042700;En fresco
15;Boyacá;15759;Sogamoso;Fresa;Fresa;Permanente;Frutales;Demás frutales;2020;C;3.0;3.0;15.0;5.0;Fragaria vesca;2042700;En fresco
15;Boyacá;15759;Sogamoso;Fresa;Fresa;Permanente;Frutales;Demás frutales;2021;C;3.0;3.0;15.0;5.0;Fragaria vesca;2042700;En fresco
15;Boyacá;15759;Sogamoso;Fresa;Fresa;Permanente;Frutales;Demás frutales;2022;C;3.0;3.0;54.0;18.0;Fragaria vesca;2042700;En fresco
15;Boyacá;15759;Sogamoso;Fresa;Fresa;Permanente;Frutales;Demás frutales;2023;C;4.0;3.0;45.0;15.0;Fragaria vesca;2042700;En fresco
15;Boyacá;15759;Sogamoso;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2019;A;8.0;7.0;7.0;1.0;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15759;Sogamoso;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2019;B;10.0;10.0;6.99300699300699;0.7;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15759;Sogamoso;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2020;A;6.0;5.0;5.0;1.0;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15759;Sogamoso;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2020;B;8.0;7.0;7.0;1.0;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15759;Sogamoso;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;5.0;4.0;4.0;1.0;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15759;Sogamoso;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;6.0;5.0;5.0;1.0;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15759;Sogamoso;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2022;A;5.0;5.0;13.986013986014;2.8;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15759;Sogamoso;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2022;B;6.0;2.0;3.4965034965035;1.75;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15759;Sogamoso;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2023;A;5.0;5.0;12.2377622377622;2.45;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15759;Sogamoso;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2023;B;6.0;6.0;14.6853146853147;2.45;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15759;Sogamoso;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2019;A;6.0;5.0;5.0;1.0;Vicia faba;1060500;Grano seco
15;Boyacá;15759;Sogamoso;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2019;B;1.0;1.0;1.0;1.0;Vicia faba;1060500;Grano seco
15;Boyacá;15759;Sogamoso;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2020;A;3.0;2.0;2.0;1.0;Vicia faba;1060500;Grano seco
15;Boyacá;15759;Sogamoso;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;2.0;1.0;1.0;1.0;Vicia faba;1060500;Grano seco
15;Boyacá;15759;Sogamoso;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2022;A;2.0;0.0;0.0;0.0;Vicia faba;1060500;Grano seco
15;Boyacá;15759;Sogamoso;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2023;A;1.0;0.0;0.0;0.0;Vicia faba;1060500;Grano seco
15;Boyacá;15759;Sogamoso;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2023;B;0.0;1.0;1.50442477876106;1.5;Vicia faba;1060500;Grano seco
15;Boyacá;15759;Sogamoso;Laurel;Laurel;Permanente;Cultivos para condimentos, bebidas medicinales y aromáticas;Condimentos;2019;C;5.0;4.0;20.0;5.0;Laurus nobilis;2021500;En fresco
15;Boyacá;15759;Sogamoso;Laurel;Laurel;Permanente;Cultivos para condimentos, bebidas medicinales y aromáticas;Condimentos;2020;C;5.0;5.0;25.0;5.0;Laurus nobilis;2021500;En fresco
15;Boyacá;15759;Sogamoso;Laurel;Laurel;Permanente;Cultivos para condimentos, bebidas medicinales y aromáticas;Condimentos;2021;C;5.0;5.0;25.0;5.0;Laurus nobilis;2021500;En fresco
15;Boyacá;15759;Sogamoso;Laurel;Laurel;Permanente;Cultivos para condimentos, bebidas medicinales y aromáticas;Condimentos;2022;C;5.0;5.0;10.0;2.0;Laurus nobilis;2021500;En fresco
15;Boyacá;15759;Sogamoso;Laurel;Laurel;Permanente;Cultivos para condimentos, bebidas medicinales y aromáticas;Condimentos;2023;C;5.0;5.0;10.0;2.0;Laurus nobilis;2021500;En fresco
15;Boyacá;15759;Sogamoso;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de hoja;2019;A;5.0;5.0;80.0;16.0;Lactuca sativa;1051900;En fresco
15;Boyacá;15759;Sogamoso;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de hoja;2019;B;6.0;6.0;90.0;15.0;Lactuca sativa;1051900;En fresco
15;Boyacá;15759;Sogamoso;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de hoja;2020;A;5.0;4.0;60.0;15.0;Lactuca sativa;1051900;En fresco
15;Boyacá;15759;Sogamoso;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de hoja;2020;B;6.0;5.0;75.0;15.0;Lactuca sativa;1051900;En fresco
15;Boyacá;15759;Sogamoso;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de hoja;2021;A;5.0;4.0;60.0;15.0;Lactuca sativa;1051900;En fresco
15;Boyacá;15759;Sogamoso;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de hoja;2021;B;5.0;4.5;67.5;15.0;Lactuca sativa;1051900;En fresco
15;Boyacá;15759;Sogamoso;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de hoja;2022;A;5.0;5.0;70.0;14.0;Lactuca sativa;1051900;En fresco
15;Boyacá;15759;Sogamoso;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de hoja;2022;B;5.0;3.0;45.0;15.0;Lactuca sativa;1051900;En fresco
15;Boyacá;15759;Sogamoso;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de hoja;2023;A;6.0;6.0;90.0;15.0;Lactuca sativa;1051900;En fresco
15;Boyacá;15759;Sogamoso;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de hoja;2023;B;5.0;5.0;75.0;15.0;Lactuca sativa;1051900;En fresco
15;Boyacá;15759;Sogamoso;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;50.0;45.0;25.1694915254237;0.56;Zea mays;1010402;Grano seco
15;Boyacá;15759;Sogamoso;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;A;50.0;0.0;0.0;0.0;Zea mays;1010402;Grano seco
15;Boyacá;15759;Sogamoso;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;B;0.0;50.0;55.9322033898305;1.12;Zea mays;1010402;Grano seco
15;Boyacá;15759;Sogamoso;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;A;50.0;0.0;0.0;0.0;Zea mays;1010402;Grano seco
15;Boyacá;15759;Sogamoso;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;B;0.0;50.0;55.9322033898305;1.12;Zea mays;1010402;Grano seco
15;Boyacá;15759;Sogamoso;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;50.0;45.0;54.0;1.2;Zea mays;1010497;En fresco
15;Boyacá;15759;Sogamoso;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;50.0;45.0;54.0;1.2;Zea mays;1010497;En fresco
15;Boyacá;15759;Sogamoso;Mora;Mora;Permanente;Frutales;Demás frutales;2019;C;1.0;1.0;1.0;1.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15759;Sogamoso;Mora;Mora;Permanente;Frutales;Demás frutales;2020;C;0.5;0.5;0.5;1.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15759;Sogamoso;Mora;Mora;Permanente;Frutales;Demás frutales;2021;C;0.2;0.2;0.2;1.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15759;Sogamoso;Mora;Mora;Permanente;Frutales;Demás frutales;2022;C;0.2;0.2;2.4;12.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15759;Sogamoso;Mora;Mora;Permanente;Frutales;Demás frutales;2023;C;0.2;0.2;2.4;12.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15759;Sogamoso;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;A;7.0;6.0;30.0;5.0;No aplica;1059900;En fresco
15;Boyacá;15759;Sogamoso;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;B;6.0;5.0;25.0;5.0;No aplica;1059900;En fresco
15;Boyacá;15759;Sogamoso;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;A;6.0;5.0;25.0;5.0;No aplica;1059900;En fresco
15;Boyacá;15759;Sogamoso;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;B;5.0;4.0;24.0;6.0;No aplica;1059900;En fresco
15;Boyacá;15759;Sogamoso;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2021;A;6.0;5.0;25.0;5.0;No aplica;1059900;En fresco
15;Boyacá;15759;Sogamoso;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2021;B;5.0;4.0;20.0;5.0;No aplica;1059900;En fresco
15;Boyacá;15759;Sogamoso;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2022;A;5.0;5.0;20.0;4.0;No aplica;1059900;En fresco
15;Boyacá;15759;Sogamoso;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2022;B;5.0;2.0;6.0;3.0;No aplica;1059900;En fresco
15;Boyacá;15759;Sogamoso;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2023;A;5.0;5.0;20.0;4.0;No aplica;1059900;En fresco
15;Boyacá;15759;Sogamoso;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2023;B;5.0;5.0;20.0;4.0;No aplica;1059900;En fresco
15;Boyacá;15759;Sogamoso;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;8.0;7.0;70.0;10.0;Solanum phureja;1080702;En fresco
15;Boyacá;15759;Sogamoso;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;B;6.0;6.0;60.0;10.0;Solanum phureja;1080702;En fresco
15;Boyacá;15759;Sogamoso;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;5.0;4.0;40.0;10.0;Solanum phureja;1080702;En fresco
15;Boyacá;15759;Sogamoso;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;B;3.0;2.0;20.0;10.0;Solanum phureja;1080702;En fresco
15;Boyacá;15759;Sogamoso;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;3.0;2.5;25.0;10.0;Solanum phureja;1080702;En fresco
15;Boyacá;15759;Sogamoso;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;B;2.0;1.5;13.5;9.0;Solanum phureja;1080702;En fresco
15;Boyacá;15759;Sogamoso;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;A;3.0;3.0;36.0;12.0;Solanum phureja;1080702;En fresco
15;Boyacá;15759;Sogamoso;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;B;2.0;2.0;16.0;8.0;Solanum phureja;1080702;En fresco
15;Boyacá;15759;Sogamoso;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;A;3.0;3.0;36.0;12.0;Solanum phureja;1080702;En fresco
15;Boyacá;15759;Sogamoso;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;B;2.0;2.0;24.0;12.0;Solanum phureja;1080702;En fresco
15;Boyacá;15759;Sogamoso;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;240.0;240.0;4800.0;20.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15759;Sogamoso;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;B;240.0;240.0;4320.0;18.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15759;Sogamoso;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;230.0;220.0;3960.0;18.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15759;Sogamoso;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;B;230.0;225.0;3600.0;16.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15759;Sogamoso;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;225.0;220.0;3740.0;17.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15759;Sogamoso;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;B;220.0;200.0;3000.0;15.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15759;Sogamoso;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;A;220.0;220.0;3300.0;15.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15759;Sogamoso;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;B;180.0;180.0;2160.0;12.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15759;Sogamoso;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;A;220.0;180.0;4500.0;25.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15759;Sogamoso;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;B;180.0;220.0;5500.0;25.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15759;Sogamoso;Plantas aromáticas;Plantas aromáticas;Transitorio;Cultivos para condimentos, bebidas medicinales y aromáticas;Cultivos para condimentos, bebidas medicinales y aromáticas;2019;C;1.0;1.0;1.0;1.0;No aplica;1022300;En fresco
15;Boyacá;15759;Sogamoso;Plantas aromáticas;Plantas aromáticas;Transitorio;Cultivos para condimentos, bebidas medicinales y aromáticas;Cultivos para condimentos, bebidas medicinales y aromáticas;2019;A;2.0;1.5;1.5;1.0;No aplica;1022300;En fresco
15;Boyacá;15759;Sogamoso;Plantas aromáticas;Plantas aromáticas;Transitorio;Cultivos para condimentos, bebidas medicinales y aromáticas;Cultivos para condimentos, bebidas medicinales y aromáticas;2019;B;1.0;1.0;1.0;1.0;No aplica;1022300;En fresco
15;Boyacá;15759;Sogamoso;Plantas aromáticas;Plantas aromáticas;Transitorio;Cultivos para condimentos, bebidas medicinales y aromáticas;Cultivos para condimentos, bebidas medicinales y aromáticas;2020;C;1.0;1.0;1.0;1.0;No aplica;1022300;En fresco
15;Boyacá;15759;Sogamoso;Plantas aromáticas;Plantas aromáticas;Transitorio;Cultivos para condimentos, bebidas medicinales y aromáticas;Cultivos para condimentos, bebidas medicinales y aromáticas;2020;A;2.0;1.5;1.5;1.0;No aplica;1022300;En fresco
15;Boyacá;15759;Sogamoso;Plantas aromáticas;Plantas aromáticas;Transitorio;Cultivos para condimentos, bebidas medicinales y aromáticas;Cultivos para condimentos, bebidas medicinales y aromáticas;2020;B;1.0;1.0;1.0;1.0;No aplica;1022300;En fresco
15;Boyacá;15759;Sogamoso;Plantas aromáticas;Plantas aromáticas;Transitorio;Cultivos para condimentos, bebidas medicinales y aromáticas;Cultivos para condimentos, bebidas medicinales y aromáticas;2021;C;2.5;2.5;2.5;1.0;No aplica;1022300;En fresco
15;Boyacá;15759;Sogamoso;Plantas aromáticas;Plantas aromáticas;Transitorio;Cultivos para condimentos, bebidas medicinales y aromáticas;Cultivos para condimentos, bebidas medicinales y aromáticas;2022;C;2.5;2.5;2.5;1.0;No aplica;1022300;En fresco
15;Boyacá;15759;Sogamoso;Plantas aromáticas;Plantas aromáticas;Transitorio;Cultivos para condimentos, bebidas medicinales y aromáticas;Cultivos para condimentos, bebidas medicinales y aromáticas;2023;C;3.5;2.5;2.5;1.0;No aplica;1022300;En fresco
15;Boyacá;15759;Sogamoso;Sábila;Sábila;Permanente;Cultivos para condimentos, bebidas medicinales y aromáticas;Medicinales;2019;C;0.5;0.5;5.0;10.0;Aloe vera;2022800;En fresco
15;Boyacá;15759;Sogamoso;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;1.0;1.0;3.0;3.0;Solanum betaceum;2046300;En fresco
15;Boyacá;15759;Sogamoso;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2020;C;0.5;0.5;1.5;3.0;Solanum betaceum;2046300;En fresco
